symbol,date,open,high,low,close,volume,name,price,market_cap,average_volume,revenue_growth,earnings_growth,net_income,roe,debt_to_equity,current_ratio,free_cashflow,forward_pe,peg_ratio
MRNA,2025-08-29,24.25,24.3799991607666,23.84000015258789,24.09000015258789,8278300.0,"Moderna, Inc.",24.09,9372937216,9272950,-0.411,,-2903000064,-0.27502,7.884,3.926,-2864375040.0,-2.7689655,
SWKS,2025-08-29,74.6500015258789,75.61000061035156,74.47000122070312,74.94000244140625,2234400.0,"Skyworks Solutions, Inc.",74.94,11123194880,2648404,0.066,-0.067,396200000,0.06609,21.368,2.387,1123837440.0,11.709375,
NCLH,2025-08-29,25.350000381469727,25.520000457763672,24.690000534057617,24.84000015258789,11868900.0,Norwegian Cruise Line Holdings ,24.84,11226115072,14923166,0.061,-0.808,719164992,0.63567,929.5,0.184,-705337024.0,11.885168,
PNW,2025-08-29,89.51000213623047,90.37000274658205,89.12999725341797,89.36000061035156,784300.0,Pinnacle West Capital Corporati,89.36,10671996928,1166196,0.038,-0.102,576059008,0.090270005,205.106,0.522,-492301760.0,19.094017,
AIZ,2025-08-29,219.63999938964844,220.5399932861328,215.13999938964844,215.6100006103516,625400.0,"Assurant, Inc.",215.61,11034919936,426874,0.08,0.274,717000000,0.13654,37.909,0.407,1122649984.0,12.031808,
AKAM,2025-08-29,78.37999725341797,79.2699966430664,78.3499984741211,79.12999725341797,1176500.0,"Akamai Technologies, Inc.",79.13,11346134016,2026580,0.065,-0.174,424600992,0.092080005,117.988,2.31,491393984.0,11.845808,
RVTY,2025-08-29,89.04000091552734,90.3499984741211,88.55999755859375,90.11000061035156,786200.0,"Revvity, Inc.",90.11,10459337728,1227503,0.041,0.023,278660000,0.03613,44.664,3.329,528368992.0,17.463179,
HII,2025-08-29,274.69000244140625,276.19000244140625,270.3699951171875,270.7900085449219,363900.0,"Huntington Ingalls Industries, ",270.79,10801759232,471574,0.035,-0.119,525000000,0.11589,59.586,1.081,750875008.0,17.26977,
ALGN,2025-08-29,141.30999755859375,143.27999877929688,141.0,141.9600067138672,982400.0,"Align Technology, Inc.",141.96,10290169856,1421220,-0.016,0.342,437608000,0.1141,3.144,1.227,676427136.0,13.836258,
WBA,2025-08-29,11.979999542236328,11.979999542236328,11.979999542236328,11.979999542236328,0.0,"Walgreens Boots Alliance, Inc.",11.98,10369420288,15955567,0.072,,-6297999872,-0.69577,409.878,0.605,4522250240.0,8.149659,
MOS,2025-08-29,33.88999938964844,34.08000183105469,33.13999938964844,33.400001525878906,2972200.0,Mosaic Company (The),33.4,10600425472,5237630,0.067,,940000000,0.07914,36.763,1.136,340312512.0,13.577236,
TAP,2025-08-29,50.400001525878906,50.93999862670898,50.13999938964844,50.4900016784668,1714600.0,Molson Coors Beverage Company,50.49,9937796096,2501017,-0.016,0.049,1037299968,0.07863,47.397,0.949,661387520.0,8.514335,
AOS,2025-08-29,72.05000305175781,72.06999969482422,71.0199966430664,71.29000091552734,886400.0,A.O. Smith Corporation,71.29,10036064256,1436687,-0.013,0.009,518600000,0.27603,18.035,1.647,412337504.0,17.51597,
MGM,2025-08-29,39.540000915527344,39.7599983215332,39.2599983215332,39.68999862670898,2985900.0,MGM Resorts International,39.69,10803260416,4659974,0.018,-0.701,536368000,0.21792,844.044,1.218,891623488.0,17.256521,
CPB,2025-08-29,31.729999542236328,32.060001373291016,31.56999969482422,31.93000030517578,5908800.0,The Campbell's Company,31.93,9519290368,5960958,0.045,-0.5,454000000,0.1166,187.629,0.781,681625024.0,9.363636,
ALB,2025-08-29,85.62999725341797,87.08000183105469,84.62999725341797,84.91999816894531,1731300.0,Albemarle Corporation,84.92,9993639936,4285211,-0.07,,-1096204032,-0.081070006,35.682,2.311,-251354496.0,46.152172,
DVA,2025-08-29,136.0800018310547,137.77000427246094,135.74000549316406,137.75999450683594,531300.0,DaVita Inc.,137.76,9849839616,820747,0.061,0.032,836270976,0.57942003,825.189,1.393,1096789760.0,12.223601,
IPG,2025-08-29,26.57999992370605,26.920000076293945,26.57999992370605,26.84000015258789,2410200.0,"Interpublic Group of Companies,",26.84,9830579200,7434036,-0.066,-0.228,441700000,0.11933,110.56,1.068,934275008.0,9.76,
AES,2025-08-29,13.460000038146973,13.65999984741211,13.43000030517578,13.539999961853027,8383900.0,The AES Corporation,13.54,9641156608,13944874,-0.03,,919000000,0.01742,313.243,0.823,-4700375040.0,6.669951,
IVZ,2025-08-29,22.020000457763672,22.170000076293945,21.809999465942383,21.88999938964844,4221800.0,Invesco Ltd,21.89,9762151424,6026977,0.022,,422900000,0.052529998,12.594,0.631,934812480.0,11.58201,
MTCH,2025-08-29,37.52999877929688,38.0,36.88999938964844,37.34000015258789,4124800.0,"Match Group, Inc.",37.34,8984825856,4234747,-0.0,0.007,537811968,,,0.697,811294272.0,15.056452,
CAG,2025-08-29,18.81999969482422,19.170000076293945,18.809999465942383,19.1299991607666,8267500.0,"ConAgra Brands, Inc.",19.13,9157415936,10971253,-0.043,,1152400000,0.13214,93.036,0.711,1085662464.0,7.1115236,
MOH,2025-08-29,174.8800048828125,181.1100006103516,174.8800048828125,180.8300018310547,1489500.0,Molina Healthcare Inc,180.83,9800985600,1441968,0.148,-0.081,1130000000,0.23924999,77.406,1.665,512375008.0,7.03345,
EPAM,2025-08-29,173.64999389648438,176.83999633789062,172.6999969482422,176.36000061035156,492200.0,"EPAM Systems, Inc.",176.36,9822705664,703311,0.18,-0.082,401152992,0.11354,4.435,3.172,540610112.0,15.760501,
KMX,2025-08-29,62.29999923706055,62.560001373291016,61.220001220703125,61.34999847412109,1863400.0,CarMax Inc,61.35,9329985536,3183111,0.062,0.423,558497024,0.08969,309.961,2.394,57066124.0,16.273209,
TECH,2025-08-29,54.150001525878906,55.25,54.09000015258789,54.630001068115234,1720800.0,Bio-Techne Corp,54.63,8497696768,2151700,0.036,,73363000,0.03681,23.142,3.459,313920256.0,24.945206,
DAY,2025-08-29,69.6500015258789,69.81999969482422,69.4800033569336,69.7699966430664,1637500.0,"Dayforce, Inc.",69.77,11009774592,2249874,0.098,,49000000,0.01893,45.495,1.038,278800000.0,31.570133,
HSIC,2025-08-29,69.04000091552734,69.5999984741211,68.86000061035156,69.58000183105469,1021800.0,"Henry Schein, Inc.",69.58,8437827584,1785549,0.033,-0.125,389000000,0.081190005,68.545,1.411,358249984.0,13.38077,
FRT,2025-08-29,99.83999633789062,100.69000244140624,99.5199966430664,100.5500030517578,907900.0,Federal Realty Investment Trust,100.55,8674056192,758938,0.052,0.349,336795008,0.10606,130.637,0.466,390068128.0,32.752445,
LKQ,2025-08-29,32.279998779296875,32.72999954223633,32.20000076293945,32.619998931884766,3308000.0,LKQ Corporation,32.62,8392897024,3175066,-0.019,0.067,708000000,0.11208,90.494,1.814,526124992.0,9.011049,
MHK,2025-08-29,132.32000732421875,133.13999938964844,131.27000427246094,132.69000244140625,570700.0,"Mohawk Industries, Inc.",132.69,8244281856,856595,0.0,-0.049,474300000,0.05947,31.685,2.126,557837504.0,11.900449,
CRL,2025-08-29,163.16000366210938,165.22000122070312,162.1199951171875,163.30999755859375,860200.0,Charles River Laboratories Inte,163.31,8037170688,869938,0.006,-0.391,-69225000,-0.01809,82.039,1.36,706380992.0,15.886187,
LW,2025-08-29,56.34000015258789,57.68000030517578,56.02000045776367,57.52999877929688,1115400.0,"Lamb Weston Holdings, Inc.",57.53,8017093632,2031342,0.04,-0.049,357200000,0.20264,244.818,1.377,79050000.0,11.552209,
EMN,2025-08-29,70.43000030517578,70.62999725341797,69.4800033569336,70.33999633789062,1777500.0,Eastman Chemical Company,70.34,8077282304,1789873,-0.032,-0.381,832000000,0.1439,90.603,1.685,381750016.0,8.085057,
APA,2025-08-29,22.979999542236328,23.40999984741211,22.8700008392334,23.21999931335449,5660900.0,APA Corporation,23.22,8307790336,7364371,-0.136,0.145,1080999936,0.20436001,67.565,0.805,2154249984.0,8.443636,
MKTX,2025-08-29,184.22000122070312,184.33999633789065,182.3500061035156,183.83999633789065,592400.0,"MarketAxess Holdings, Inc.",183.84,6868960768,495353,0.11,0.11,222842000,0.16327,4.944,7.547,359472128.0,22.33779,
CZR,2025-08-29,27.18000030517578,27.350000381469727,26.65999984741211,26.770000457763672,5572600.0,"Caesars Entertainment, Inc.",26.77,5667770880,5816328,0.027,,-195000000,-0.03018,632.192,0.824,186250000.0,19.977612,
ENPH,2025-08-29,37.59999847412109,38.70000076293945,37.18999862670898,37.70000076293945,4030800.0,"Enphase Energy, Inc.",37.7,4929312768,8904920,0.197,2.489,174704000,0.19795,140.21,1.969,307361248.0,10.300547,
NVDA,2025-09-01,178.11000061035156,178.14999389648438,173.14999389648438,174.17999267578125,242726800.0,NVIDIA Corporation,174.111,4239080554496,175023195,0.556,0.612,86597001216,1.09417,10.584,4.214,52436750336.0,42.259953,
MSFT,2025-09-01,508.6600036621094,509.6000061035156,504.489990234375,506.6900024414063,20954200.0,Microsoft Corporation,506.69,3766312763392,19889176,0.181,0.237,101831999488,0.33280998,32.661,1.353,61070376960.0,33.892307,
AAPL,2025-09-01,232.509994506836,233.3800048828125,231.3699951171875,232.13999938964844,39389400.0,Apple Inc.,232.14,3445050310656,53942777,0.096,0.121,99280003072,1.49814,154.486,0.868,94873747456.0,27.935017,
GOOGL,2025-09-01,210.509994506836,214.6499938964844,210.1999969482422,212.9100036621093,39715600.0,Alphabet Inc.,212.91,2578297651200,36905633,0.138,0.223,115572998144,0.34829,11.481,1.904,49786499072.0,23.762278,
GOOG,2025-09-01,211.2700042724609,215.33999633789065,210.97000122070312,213.52999877929688,24673100.0,Alphabet Inc.,213.53,2578310758400,24418961,0.138,0.223,115572998144,0.34829,11.481,1.904,49786499072.0,23.8581,
AMZN,2025-09-01,231.32000732421875,231.8099975585937,228.1600036621093,229.0,26177800.0,"Amazon.com, Inc.",229.0,2442261954560,41338755,0.133,0.333,70623002624,0.2477,47.808,1.024,31024001024.0,37.23577,
META,2025-09-01,745.280029296875,747.1400146484375,735.3499755859375,738.7000122070312,9060200.0,"Meta Platforms, Inc.",738.7,1855717900288,11942504,0.216,0.384,71507001344,0.40647998,25.406,1.973,31991250944.0,29.19763,
AVGO,2025-09-01,307.010009765625,307.010009765625,293.6600036621094,297.3900146484375,21586100.0,Broadcom Inc.,297.39,1398764994560,20510220,0.164,1.881,13240999936,0.18977,166.032,1.077,26148749312.0,48.199352,
TSLA,2025-09-01,347.2300109863281,348.75,331.70001220703125,333.8699951171875,80949700.0,"Tesla, Inc.",333.862,1076855177216,98240795,-0.118,-0.175,5879000064,0.08177,16.823,2.037,1339624960.0,103.04382,
BRK.B,2025-09-01,500.8500061035156,506.7200012207031,500.8500061035156,502.9800109863281,4658700.0,Berkshire Hathaway Inc. New,502.98,1085516414976,4715969,-0.012,-0.593,62918000640,0.099139996,18.95,3.002,28266250240.0,25.048805,
JPM,2025-09-01,302.0400085449219,302.95001220703125,299.7300109863281,301.4200134277344,6790500.0,JP Morgan Chase & Co.,301.42,828829663232,8282176,-0.106,-0.144,55154999296,0.16211,,,,18.005974,
WMT,2025-09-01,96.0999984741211,97.02999877929688,95.8000030517578,96.9800033569336,15591000.0,Walmart Inc.,96.98,773941166080,16365990,0.048,0.573,21344000000,0.23375,68.719,0.792,8344999936.0,35.65441,
ORCL,2025-09-01,237.6100006103516,238.22000122070312,223.1100006103516,226.1300048828125,16609100.0,Oracle Corporation,226.13,635160756224,13454676,0.113,0.073,12442999808,0.82382005,519.586,0.753,678000000.0,31.582403,
V,2025-09-01,350.4599914550781,352.6300048828125,349.0,351.7799987792969,3671000.0,Visa Inc.,351.78,682783866880,6496822,0.143,0.121,20060000256,0.51755,65.017,1.115,18054000640.0,27.78673,
LLY,2025-09-01,732.3200073242188,737.4199829101562,728.5,732.5800170898438,2549300.0,Eli Lilly and Company,732.58,656726491136,4391866,0.376,0.918,13799900160,0.86291003,217.891,1.278,-2265437440.0,32.329216,
MA,2025-09-01,592.0,596.8300170898438,590.260009765625,595.2899780273438,2111200.0,Mastercard Incorporated,595.29,538149289984,2812258,0.168,0.163,13585999872,1.7694701,240.919,1.163,15459624960.0,36.34249,
NFLX,2025-09-01,1227.969970703125,1228.7900390625,1201.1500244140625,1208.25,3206800.0,"Netflix, Inc.",1208.25,513416855552,3166396,0.159,0.473,10247879680,0.43548,67.866,1.341,22694656000.0,50.8095,
XOM,2025-09-01,113.72000122070312,114.79000091552734,113.58000183105467,114.29000091552734,14596600.0,Exxon Mobil Corporation,114.29,487246823424,16754804,-0.123,-0.236,31015000064,0.118310004,14.442,1.249,20748249088.0,14.522237,
COST,2025-09-01,945.0,948.6099853515624,940.4600219726562,943.3200073242188,1607200.0,Costco Wholesale Corporation,943.32,418340732928,2143315,0.08,0.132,7842999808,0.3208,30.813,1.015,5910374912.0,47.932926,
JNJ,2025-09-01,175.97000122070312,177.41000366210938,175.4499969482422,177.1699981689453,6940900.0,Johnson & Johnson,177.17,426685595648,8278741,0.058,0.187,22660999168,0.30212,64.686,1.006,11079499776.0,16.71415,
PLTR,2025-09-01,156.97999572753906,158.4199981689453,153.0,156.7100067138672,45149700.0,Palantir Technologies Inc.,156.71,371769409536,75258153,0.48,1.167,763292032,0.15203,3.947,6.324,1269297536.0,333.42554,
HD,2025-09-01,407.7300109863281,408.8999938964844,405.3999938964844,406.7699890136719,2210300.0,"Home Depot, Inc. (The)",406.77,404893564928,3512514,0.049,-0.004,14629000192,1.9395399,580.591,1.147,11005500416.0,26.074999,
ABBV,2025-09-01,208.0,211.0,207.8999938964844,210.3999938964844,4264700.0,AbbVie Inc.,210.4,371684212736,5476415,0.066,-0.324,3723000064,1.1285399,,0.736,20039749632.0,17.345425,
PG,2025-09-01,156.08999633789062,157.55999755859375,155.64999389648438,157.0399932861328,5317700.0,Procter & Gamble Company (The),157.04,367845769216,7911696,0.017,0.165,15683000320,0.31242,69.861,0.704,11380124672.0,21.16442,
BAC,2025-09-01,50.5099983215332,50.91999816894531,50.5099983215332,50.7400016784668,32492900.0,Bank of America Corporation,50.74,375828643840,38262522,0.042,0.072,26594000896,0.0946,,,,13.863388,
CVX,2025-09-01,159.6999969482422,161.10000610351562,159.4499969482422,160.60000610351562,6932800.0,Chevron Corporation,160.6,323580100608,9998077,-0.107,-0.404,13715999744,0.08963,20.01,0.996,14433874944.0,14.547102,
KO,2025-09-01,68.66999816894531,69.13999938964844,68.43000030517578,68.98999786376953,14597800.0,Coca-Cola Company (The),68.99,296910159872,15156939,0.014,0.573,12183000064,0.42369998,166.367,1.213,1707124992.0,23.228956,
AMD,2025-09-01,166.80999755859375,168.57000732421875,161.89999389648438,162.6300048828125,37451300.0,"Advanced Micro Devices, Inc.",162.63,263922483200,56631663,0.317,2.336,2729999872,0.04699,6.513,2.491,2332999936.0,31.888237,
TMUS,2025-09-01,249.02999877929688,253.1499938964844,248.8600006103516,251.9900054931641,3203100.0,"T-Mobile US, Inc.",251.99,283594588160,4407023,0.069,0.141,12215000064,0.19743,194.218,1.211,5070750208.0,23.616682,
GE,2025-09-01,276.0,276.2799987792969,271.6400146484375,275.20001220703125,5037100.0,GE Aerospace,275.2,291833085952,6109714,0.212,0.641,7584999936,0.39567003,103.37,1.037,5096124928.0,52.51909,
UNH,2025-09-01,302.29998779296875,310.0,300.9100036621094,309.8699951171875,12030500.0,UnitedHealth Group Incorporated,309.87,280641208320,16166198,0.129,-0.176,21296001024,0.21653,75.577,0.846,27210000384.0,10.363545,
CSCO,2025-09-01,69.11000061035156,69.45999908447266,68.83000183105469,69.08999633789062,14952200.0,"Cisco Systems, Inc.",69.09,273596383232,20244665,0.076,0.32,10453000192,0.22583,59.625,1.008,12620499968.0,17.715384,
PM,2025-09-01,166.41000366210938,167.2899932861328,165.1699981689453,167.1300048828125,5358000.0,Philip Morris International Inc,167.13,260152885248,5591447,0.071,0.264,8207000064,,,0.83,7828749824.0,23.212502,
WFC,2025-09-01,81.97000122070312,82.80999755859375,81.80000305175781,82.18000030517578,12041200.0,Wells Fargo & Company,82.18,263258718208,16797242,0.019,0.203,19483000832,0.114980005,,,,14.969035,
CRM,2025-09-01,255.3999938964844,257.6400146484375,252.8699951171875,256.25,7356900.0,"Salesforce, Inc.",256.25,244974993408,7534876,0.076,0.019,6205000192,0.10312,19.813,1.069,14429875200.0,23.02336,
MS,2025-09-01,149.88999938964844,150.75,149.1300048828125,150.47999572753906,3628000.0,Morgan Stanley,150.48,240217227264,5179085,0.111,0.17,14140999680,0.14128,438.541,2.135,,18.97604,
ABT,2025-09-01,132.00999450683594,132.85000610351562,131.1699981689453,132.66000366210938,4430700.0,Abbott Laboratories,132.66,230889439232,6316942,0.074,0.365,13927999488,0.30931,26.501,1.821,5919750144.0,25.709303,
LIN,2025-09-01,482.1799926757813,483.3200073242188,477.0,478.2900085449219,2058200.0,Linde plc,478.29,224274972672,1675692,0.028,0.084,6713999872,0.17312999,64.823,0.926,3551624960.0,28.2177,
IBM,2025-09-01,245.22999572753903,245.4600067138672,241.72000122070312,243.4900054931641,2966100.0,International Business Machines,243.49,226815557632,4577715,0.077,0.177,5857999872,0.22665001,245.465,0.908,13859999744.0,22.949106,
MCD,2025-09-01,312.2300109863281,313.8999938964844,311.42999267578125,313.5400085449219,2490800.0,McDonald's Corporation,313.54,223743393792,3666084,0.054,0.121,8392999936,,,1.303,5429000192.0,24.864395,
AXP,2025-09-01,327.2799987792969,332.0599975585937,326.8099975585937,331.2799987792969,2981300.0,American Express Company,331.28,230531776512,2567317,0.092,-0.017,10017000448,0.32808,187.933,1.603,,21.910053,
BX,2025-09-01,172.4199981689453,173.0,170.35000610351562,171.39999389648438,1943600.0,Blackstone Inc.,171.4,210510036992,3662926,0.425,0.691,2863803904,0.2882,67.125,0.921,,29.399656,
GS,2025-09-01,746.7100219726562,748.9199829101562,738.9000244140625,745.25,1467000.0,"Goldman Sachs Group, Inc. (The)",745.25,225602813952,1990576,0.141,0.266,14707000320,0.12739,588.392,1.59,,17.931906,
MRK,2025-09-01,83.41999816894531,84.23999786376953,83.27999877929688,84.12000274658203,10870600.0,"Merck & Company, Inc.",84.12,210113265664,14021285,-0.019,-0.178,16405999616,0.35421002,72.161,1.424,15555000320.0,8.948936,
DIS,2025-09-01,117.38999938964844,118.6500015258789,117.25,118.37999725341795,5211300.0,Walt Disney Company (The),118.38,212838940672,8433150,0.021,1.042,11550999552,0.1146,37.152,0.722,7444250112.0,22.986406,
T,2025-09-01,29.020000457763672,29.32999992370605,28.950000762939453,29.290000915527344,26557200.0,AT&T Inc.,29.29,209434918912,31188150,0.035,0.263,12664000512,0.11529,123.191,0.809,12400000000.0,13.075893,
RTX,2025-09-01,161.05999755859375,161.10000610351562,158.42999267578125,158.60000610351562,3774100.0,RTX Corporation,158.6,212292452352,5040919,0.094,14.25,6145999872,0.10318,67.855,1.006,2800750080.0,25.957447,
PEP,2025-09-01,147.10000610351562,149.22000122070312,146.8699951171875,148.64999389648438,7757600.0,"Pepsico, Inc.",148.65,203513741312,9521349,0.01,-0.587,7550000128,0.39859,276.868,0.775,7594375168.0,17.224796,
INTU,2025-09-01,668.2000122070312,673.739990234375,664.3499755859375,667.0,1594100.0,Intuit Inc.,667.0,186057654272,1721926,0.41,-0.185,3868999936,0.20285,,1.36,5082874880.0,30.0045,
UBER,2025-09-01,95.99500274658205,96.1500015258789,91.61000061035156,93.75,19302400.0,"Uber Technologies, Inc.",93.75,195508125696,18829057,0.182,0.355,12625999872,0.67485,52.23,1.112,5608500224.0,39.72458,
CAT,2025-09-01,425.4100036621094,428.1000061035156,414.3699951171875,419.0400085449219,3672800.0,"Caterpillar, Inc.",419.04,196311449600,2791163,-0.007,-0.157,9436999680,0.52711,218.336,1.338,4527875072.0,18.918285,
VZ,2025-09-01,43.970001220703125,44.290000915527344,43.93000030517578,44.22999954223633,14788300.0,Verizon Communications Inc.,44.23,186487832576,17666626,0.052,0.083,18193000448,0.18454,167.439,0.637,17947250688.0,9.350951,
TMO,2025-09-01,489.9400024414063,494.2799987792969,485.9200134277344,492.7200012207031,1228200.0,Thermo Fisher Scientific Inc,492.72,186056982528,2637241,0.03,0.059,6584000000,0.13418001,69.618,1.933,5182750208.0,20.975735,
NOW,2025-09-01,929.260009765625,933.989990234375,909.7100219726562,917.4600219726562,1881800.0,"ServiceNow, Inc.",917.46,190390386688,1532834,0.224,0.46,1660999936,0.16951,22.036,1.092,3972624896.0,54.937725,
BA,2025-09-01,236.1300048828125,238.0500030517578,233.1699981689453,234.67999267578125,4998700.0,Boeing Company (The),234.68,177455153152,7629507,0.349,,-10913000448,,,1.231,-6363874816.0,499.31912,
BKNG,2025-09-01,5634.14013671875,5634.14013671875,5587.75,5599.0498046875,138900.0,Booking Holdings Inc. Common St,5599.05,181464645632,197541,0.16,-0.382,4813000192,,,1.248,7627125248.0,26.6812,
BLK,2025-09-01,1131.9000244140625,1134.1400146484375,1118.449951171875,1127.1400146484375,356100.0,"BlackRock, Inc.",1127.14,174540996608,575773,0.129,0.02,6403999744,0.13921,28.507,2.308,5920249856.0,22.956009,
TXN,2025-09-01,203.509994506836,204.0500030517578,201.5599975585937,202.47999572753903,5372700.0,Texas Instruments Incorporated,202.48,184082055168,6385503,0.164,0.156,5015000064,0.29990998,85.612,5.812,-1568999936.0,34.43537,
SCHW,2025-09-01,97.08000183105467,97.4000015258789,94.98999786376952,95.83999633789062,8829400.0,Charles Schwab Corporation (The,95.84,173970669568,8119585,0.248,0.636,6789000192,0.15595001,111.866,0.561,,25.221052,
C,2025-09-01,96.6500015258789,96.98999786376952,96.0500030517578,96.56999969482422,8362100.0,"Citigroup, Inc.",96.57,177775706112,14276225,0.071,0.285,12903999488,0.06759,,,,13.431154,
ISRG,2025-09-01,474.2300109863281,475.3999938964844,468.7799987792969,473.2999877929688,1652100.0,"Intuitive Surgical, Inc.",473.295,169665380352,1906084,0.214,0.24,2607600128,0.1604,,5.167,1824712448.0,60.21565,
ANET,2025-09-01,135.50999450683594,137.67100524902344,134.47999572753906,136.5500030517578,7957700.0,"Arista Networks, Inc.",136.55,171625611264,9333519,0.304,0.346,3251554048,0.33638,,3.333,3328752384.0,14.033916,
SPGI,2025-09-01,546.97998046875,550.3599853515625,546.3400268554688,548.4400024414062,886900.0,S&P Global Inc.,548.44,167438729216,1126261,0.058,0.084,4011000064,0.11291,31.651,0.982,4926624768.0,32.62582,
QCOM,2025-09-01,159.52999877929688,161.60000610351562,159.39999389648438,160.72999572753906,9948500.0,QUALCOMM Incorporated,160.73,173427671040,7904436,0.103,0.294,11573000192,0.44615,54.35,3.194,5465999872.0,13.142273,
GEV,2025-09-01,631.8599853515625,635.0,609.3400268554688,612.969970703125,2265000.0,GE Vernova Inc.,612.97,166865141760,2830722,0.111,-0.6,1156000000,0.11412,10.646,1.028,3577999872.0,88.83623,
AMGN,2025-09-01,285.79998779296875,288.29998779296875,285.1600036621094,287.7099914550781,1302700.0,Amgen Inc.,287.71,154892124160,2242174,0.094,0.92,6618999808,0.99139,756.651,1.306,10421999616.0,13.919206,
ACN,2025-09-01,256.9200134277344,260.3800048828125,256.0899963378906,259.9700012207031,2805800.0,Accenture plc,259.97,161923088384,3940206,0.077,0.147,7948770816,0.26928,25.881,1.461,9149394944.0,18.476902,
NEE,2025-09-01,72.4000015258789,72.83000183105469,71.81999969482422,72.05000305175781,11278900.0,"NextEra Energy, Inc.",72.05,148371849216,10399188,0.104,0.241,5918000128,0.07592,152.939,0.542,-13566249984.0,19.578804,
BSX,2025-09-01,105.63999938964844,105.72000122070312,104.88999938964844,105.5,4066900.0,Boston Scientific Corporation,105.5,156324626432,7167238,0.228,1.409,2504999936,0.115480006,53.092,1.372,2937874944.0,37.81362,
DHR,2025-09-01,205.33999633789065,207.6999969482422,204.6999969482422,205.82000732421875,1979800.0,Danaher Corporation,205.82,147377815552,3856093,0.034,-0.369,3412999936,0.06676,35.45,1.619,3883249920.0,24.56086,
ADBE,2025-09-01,354.0,357.25,352.4599914550781,356.70001220703125,2638500.0,Adobe Inc.,356.7,151312138240,3850901,0.106,0.129,6869000192,0.52254003,57.486,0.993,8323500032.0,17.357666,
TJX,2025-09-01,137.27000427246094,137.47999572753906,135.89999389648438,136.61000061035156,4116800.0,"TJX Companies, Inc. (The)",136.61,152404836352,5119665,0.069,0.146,4974000128,0.59755003,147.992,1.174,3101874944.0,29.697826,
GILD,2025-09-01,112.76000213623048,113.23999786376952,112.1500015258789,112.97000122070312,4629900.0,"Gilead Sciences, Inc.",112.97,140174311424,6953700,0.018,0.209,6311000064,0.33403,127.34,1.315,8835000320.0,15.2045765,
SYK,2025-09-01,389.7699890136719,391.989990234375,388.3500061035156,391.4100036621094,672500.0,Stryker Corporation,391.41,149638791168,1203301,0.111,0.07,2918000128,0.1425,80.827,1.784,3489499904.0,28.929047,
PGR,2025-09-01,246.7100067138672,248.3300018310547,245.8099975585937,247.0599975585937,2408200.0,Progressive Corporation (The),247.06,144875978752,3568085,0.213,1.177,10432000000,0.37293997,21.148,0.317,13717175296.0,17.902899,
PFE,2025-09-01,24.68000030517578,24.8799991607666,24.51000022888184,24.76000022888184,37004100.0,"Pfizer, Inc.",24.76,140774227968,40401146,0.103,69.74,10727999488,0.12168,69.703,1.158,16017999872.0,8.450512,
LOW,2025-09-01,257.7699890136719,258.8099975585937,255.9600067138672,258.0599975585937,2177600.0,"Lowe's Companies, Inc.",258.06,144726507520,2802458,0.016,0.024,6840000000,,,1.047,6458250240.0,20.432304,
COF,2025-09-01,227.22000122070312,228.1600036621093,225.1600036621093,227.22000122070312,2551600.0,Capital One Financial Corporati,227.22,145311055872,3673028,-0.81,,-273000000,0.00013,,,,14.509579,
HON,2025-09-01,221.07000732421875,221.6000061035156,219.17999267578125,219.5,1991100.0,Honeywell International Inc.,219.5,139359895552,3250484,0.081,0.038,5717000192,0.33602002,226.06,1.294,4571874816.0,19.93642,
ETN,2025-09-01,354.95001220703125,356.5199890136719,345.2699890136719,349.1400146484375,2386100.0,"Eaton Corporation, PLC",349.14,135920205824,2263904,0.107,0.012,3924999936,0.20733,62.391,1.24,2308250112.0,28.974274,
MU,2025-09-01,122.5999984741211,122.7699966430664,118.05999755859376,119.01000213623048,16761200.0,"Micron Technology, Inc.",119.01,133187657728,21759834,0.366,4.602,6224999936,0.13109,31.948,2.755,1219874944.0,9.247087,
APH,2025-09-01,111.0199966430664,111.29000091552734,107.91999816894533,108.86000061035156,6200800.0,Amphenol Corporation,108.86,132909359104,8352957,0.565,1.098,3179599872,0.31049,69.505,2.016,1797137536.0,50.398148,
DE,2025-09-01,484.8200073242188,487.7900085449219,474.6199951171875,478.6400146484375,1534500.0,Deere & Company,478.64,129390272512,1244452,-0.086,-0.245,5207000064,0.21399,266.767,2.229,2331249920.0,21.589537,
UNP,2025-09-01,221.3999938964844,223.7100067138672,221.1999969482422,223.57000732421875,5012800.0,Union Pacific Corporation,223.57,132585955328,4103926,0.024,0.15,6935000064,0.42355,208.857,0.648,4991499776.0,18.461603,
AMAT,2025-09-01,162.8699951171875,163.66000366210938,159.42999267578125,160.75999450683594,7199300.0,"Applied Materials, Inc.",160.76,128068157440,7100823,0.077,0.083,6832000000,0.35634997,34.67,2.501,3314874880.0,16.5903,
KKR,2025-09-01,140.25999450683594,140.88999938964844,139.22000122070312,139.49000549316406,2421700.0,KKR & Co. Inc.,139.49,129100374016,3341106,0.219,-0.306,1999090944,0.07503,76.715,1.625,,22.98023,
LRCX,2025-09-01,101.91000366210938,102.69000244140624,98.80999755859376,100.1500015258789,12178200.0,Lam Research Corporation,100.15,126751842304,10805333,0.336,0.722,5358217216,0.58238,48.233,2.21,4422444032.0,23.454332,
